,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Zenith_RAW-0182-Zenith,Zenith_RAW-0182-Zenith,Они индивидуально различны. Но говорят. Одним голосом.,,Ils sont individuellement différents. Ils parlent pourtant d'une. Seule voix.,"Sono individualmente diversi. Eppure, parlano con. Una sola voce.",Sie sind verschieden. Aber sie sprechen mit. Einer Stimme.,Son individualmente diferentes. Pero hablan con. Una voz.,Cada uno es diferente del otro. Pero hablan con. Una voz.,그들은 각각 다르지만. 그들의 목소리는. 하나야.,,彼らは別々の個人デス。でも話をすると、言うコトは同じ。,"Eles são individualmente diferentes. Ainda assim, falam com. Uma só voz.",他们每人都是不同的个体。但他们说起话来。异口同声。,他們每個人都不同。然而他們卻。眾口同聲。,,,,,
Zenith_RAW-0183-Zenith,Zenith_RAW-0183-Zenith,"Они коллективная сущность, как мы? Или они. Отдельные сознания? \n <Zenith>Коллектив?</>",,"Sont-ils une entité collective, comme nous ? Ou bien sont-ils. Des consciences séparées ? \n <Zenith>Collective ?</>",Sono un'entità collettiva come noi? Oppure sono. Delle coscienze separate? \n <Zenith>Collettiva?</>,"Sind sie ein Sammelwesen, wie wir? Oder haben sie. Getrennten Bewusstheiten? \n <Zenith>Gesammelt?</>","¿Son un ente colectivo, como nosotras? ¿O son? ¿Conciencias separadas? \n <Zenith>¿Colectivo?</>","¿Son un ente colectivo, como nosotras? ¿O son? ¿Conciencias separadas? \n <Zenith>¿Colectivo?</>",우리 같은 집합적 실체일까? 아니면. 별개의 의식들일까? \n <Zenith>집합?</>,,彼らはワタシタチのように、集合体なのデスカ？ それとも、別々の意識を持ってイル？ \n <Zenith>シュウゴウタイ？</>,"Eles são uma entidade coletiva, como nós? Ou são. Consciências separadas? \n <Zenith>Coletiva?</>",他们是和我等般一体同心的存在？还是。各自拥有独立的意识？ \n <Zenith>一体同心？</>,他們跟我們一樣是集合性實體嗎？還是說他們。具備獨立意識？\n<Zenith>集合性？</>,,,,,
Zenith_RAW-0184-Zenith,Zenith_RAW-0184-Zenith,"Это вопрос, которым мы. Заинтригованы. Восхищены. \n <Zenith>Да.</>",,C'est la question qui. Nous intrigue. Délicieusement. \n <Zenith>Oui.</>,È la domanda che. Ci incuriosisce. Ci delizia. \n <Zenith>Sì.</>,"Das ist die Frage, die. Wir faszinierend finden. Wonnig. \n <Zenith>Ja.</>",Es la cuestión. Que nos intriga. Que nos deleita. \n <Zenith>Sí.</>,Es la cuestión. Que nos intriga. Que nos deleita. \n <Zenith>Sí.</>,이런 질문은 우리의. 호기심을 자극하고. 즐겁게 만든단다. \n <Zenith>맞아.</>,,その疑問に興味をそそられマス。考えると楽しイ。 \n <Zenith>ソノトオリ。</>,É a pergunta que nos. Intriga. Maravilha. \n <Zenith>Sim.</>,我等被这个问题深深吸引。并乐在其中。感觉妙不可言。 \n <Zenith>然也。</>,這就是我們。好奇的問題。樂於探索的問題。\n<Zenith>對。</>,,,,,
Zenith_RAW-0185-Zenith,Zenith_RAW-0185-Zenith,Быть восхищённым это. Величайшая из радостей!! \n <Zenith>Величайшая!</>,,Le délicieux c'est. La plus grande des joies !! \n <Zenith>La plus grande !</>,Essere deliziate è. La più grande delle gioie! \n <Zenith>La più grande!</>,"Wonne zu finden, ist. Die größte Freude! \n <Zenith>Die größte!</>",Deleitarse es. ¡La mayor de las alegrías! \n <Zenith>¡La mayor!</>,¡Deleitarse es! ¡La mayor de las alegrías! \n <Zenith>¡La mayor!</>,이런 즐거움은. 가장 큰 기쁨이야!! \n <Zenith>가장 큰 기쁨!</>,,楽しイと感じるのは、最大の喜びデス！ \n <Zenith>サイッコウ！</>,Maravilhar-se é. A maior das alegrias!! \n <Zenith>A maior!</>,在所有的乐趣中。此等乐趣最为妙不可言！！ \n <Zenith>妙不可言！</>,萌發的喜悅。正是無上的幸福！！\n<Zenith>無上！</>,,,,,
Zenith_RAW-0186-Alta,Zenith_RAW-0186-Alta,"Ладно, что ж, я постараюсь приготовить им приличный кофе.",,"OK, bien. Je vais essayer de leur faire un café correct.","Va bene, proverò a preparargli un caffè decente.","Na gut, ich werde versuchen, ihnen anständigen Kaffee zu machen.","Vale, está bien, intentaré prepararles un café decente.","Bien, entonces voy a tratar de prepararles un café decente.","알았어요, 그러면 제대로 된 커피를 만들어볼게요.",,わかったよ。まともなコーヒーを作れるように頑張ってみる。,"Certo, bem, vou tentar fazer um café decente pra eles.",行行行，我会尝试给他们好好制作咖啡的。,好，那，我會試著幫他們泡出美味咖啡。,,,,,
Zenith_RAW-0187-Zenith,Zenith_RAW-0187-Zenith,0,"Do not translate the lines here that all say ""0""",0,0,0,0,0,0,,0,0,0,0,,,,,
Zenith_RAW-0188-Zenith,Zenith_RAW-0188-Zenith,0,,0,0,0,0,0,0,,0,0,0,0,,,,,
Zenith_RAW-0189-Zenith,Zenith_RAW-0189-Zenith,0,,0,0,0,0,0,0,,0,0,0,0,,,,,
Zenith_RAW-0190-Zenith,Zenith_RAW-0190-Zenith,0,,0,0,0,0,0,0,,0,0,0,0,,,,,
Zenith_RAW-0191-Zenith,Zenith_RAW-0191-Zenith,0,,0,0,0,0,0,0,,0,0,0,0,,,,,
Zenith_RAW-0192-Zenith,Zenith_RAW-0192-Zenith,0,,0,0,0,0,0,0,,0,0,0,0,,,,,
Zenith_RAW-0193-Zenith,Zenith_RAW-0193-Zenith,0,,0,0,0,0,0,0,,0,0,0,0,,,,,
Zenith_RAW-0194-Zenith,Zenith_RAW-0194-Zenith,0,,0,0,0,0,0,0,,0,0,0,0,,,,,
Zenith_RAW-0195-Zenith,Zenith_RAW-0195-Zenith,0,,0,0,0,0,0,0,,0,0,0,0,,,,,
Zenith_RAW-0196-Zenith,Zenith_RAW-0196-Zenith,0,,0,0,0,0,0,0,,0,0,0,0,,,,,
Zenith_RAW-0197-Zenith,Zenith_RAW-0197-Zenith,0,,0,0,0,0,0,0,,0,0,0,0,,,,,
Zenith_RAW-0198-Zenith,Zenith_RAW-0198-Zenith,0,,0,0,0,0,0,0,,0,0,0,0,,,,,
Zenith_RAW-0199-Zenith,Zenith_RAW-0199-Zenith,Ты представила кофе. Деловым Людям! Это было успешно? \n <Zenith>Кофе.</>,,Tu as servi du café. Aux hommes des affaires ! Tu as eu du succès ? \n <Zenith>Café.</>,Hai presentato il caffè. Agli uomini degli affari! Hai avuto successo? \n <Zenith>Caffè.</>,Du hast den Männern. Des Geschäfts Kaffee serviert! War es erfolgreich? \n <Zenith>Kaffee.</>,Has presentado café. ¡A los hombres de negocios! ¿Tuvo éxito? \n <Zenith>Café.</>,¡Has presentado café! ¡A los hombres de negocios! ¿Tuvo éxito? \n <Zenith>Café.</>,회사원들에게. 커피를 갖다줬구나! 반응은 좋았니? \n <Zenith>커피를 마시고.</>,,コーヒーを出したんデスネ。カイシャの方々に！ うまくいきマシタカ？ \n <Zenith>コーヒー。</>,Você presenteou um café. Aos Homens de Negócios! Foi bem-sucedido? \n <Zenith>Café.</>,你已经用咖啡。招待了那群商界人士！成果如何？ \n <Zenith>咖啡。</>,你已製作咖啡。給做生意的人喝！你成功了嗎？\n<Zenith>咖啡。</>,,,,,
Zenith_RAW-0200-Alta,Zenith_RAW-0200-Alta,"Да, кажется, ему понравилось. Трудно сказать наверняка.",,"Ouais, je crois qu'il a aimé. Difficile à dire.","Sì, sembrava che gli piacesse, immagino. Difficile saperlo di sicuro.","Ja, er hat ihm geschmeckt, glaube ich. Schwer zu sagen.","Sí, supongo que parecía que le gustó. Es difícil saberlo realmente.","Sí, me parece que le gustó. Es difícil saberlo, la verdad.","네, 뭐 좋아하는 것 같았어요. 정확히 알긴 어렵지만.",,ああ、たぶん喜んでたよ。本音はわからないけど。,"Sim, ele parecia gostar, eu acho. É difícil saber.",还不错，我猜他挺满意的。谁说得准呢。,他好像滿喜歡，所以應該成功了吧。很難確定。,,,,,
Zenith_RAW-0201-Zenith,Zenith_RAW-0201-Zenith,"БЕЗОГОВОРОЧНЫЙ, ОГЛУШИТЕЛЬНЫЙ УСПЕХ!! \n <Zenith>ПОБЕДА!</>",,"UN SUCCÈS INCONDITIONNEL, RETENTISSANT !! \n <Zenith>VICTOIRE !</>",UN SUCCESSO INCONDIZIONATO E CLAMOROSO! \n <Zenith>VITTORIA!</>,"EIN UNEINGESCHRÄNKTER, DURCHSCHLAGENDER ERFOLG! \n <Zenith>Sieg!</>",¡¡¡Un éxito incondicional y rotundo!!! \n <Zenith>¡¡¡Victoria!!!</>,¡UN ÉXITO INCONDICIONAL Y ROTUNDO! \n <Zenith>¡VICTORIA!</>,완벽히 성공했구나!! \n <Zenith>승리!</>,,全面的かつ完全なる成功デスネ！ \n <Zenith>ビクトリー！</>,UM SUCESSO NÃO QUALIFICADO RETUMBANTE!! \n <Zenith>VITÓRIA!</>,这无疑是巨大的成功！！ \n <Zenith>辉煌胜利！</>,無與倫比的巨大成功！！\n<Zenith>勝利！</>,,,,,
Zenith_RAW-0202-Zenith,Zenith_RAW-0202-Zenith,Мы очень благодарны за твою помощь. В создании кофе. Ты имеешь нашу благодарность.,,Nous te remercions pour ton aide. À créer du café. Tu as nos remerciements.,Ti siamo molto grate per il tuo aiuto. Nella creazione del caffè. Hai i nostri ringraziamenti.,Wir sind sehr dankbar für deine Hilfe. Bei der Produktion des Kaffees. Du hast unseren Dank.,Te estamos muy agradecidas por tu ayuda. En la creación de café. Tienes nuestro agradecimiento.,Estamos muy agradecidas por tu ayuda. En la creación de café. Tienes nuestro agradecimiento.,도와줘서 고맙다. 덕분에 커피가 생겼어. 정말 고맙구나.,,協力してクレテ、ありがとう！ コーヒーを作ってもらえて嬉しイ。感謝シマス。,Temos grande gratidão pela sua ajuda. Na criação do café. Você merece nosso agradecimento.,我等万分感谢你的帮助。谢谢你。制作了咖啡。,我們非常感謝你的協助。感謝你製作咖啡。我們感激不盡。,,,,,
Zenith_RAW-0203-Zenith,Zenith_RAW-0203-Zenith,"Пожалуйста, мы не знаем, как тебя зовут. Как твоё имя?",,"S'il te plaît, nous ne connaissons pas ton nom. Comment t'appelles-tu ?",Non sappiamo come ti chiami. Come ti chiami?,"Bitte, wir wissen nicht, wie man dich nennt. Wie ist dein Name?","Por favor, no sabemos cómo te llamas. ¿Cómo te llamas?","Por favor, no sabemos cómo te llamas. ¿Cuál es tu nombre?",그런데 우린 너의 명칭을 아직 몰라. 이름이 뭐니?,,アナタをどう呼べばいいか教えてクダサイ。名前は？,"Por favor, não sabemos como te chamar. Qual é o seu nome?",不过，我等还不知道该如何称呼你。你的名字是？,我們尚且不知道如何稱呼你。你的名字是？,,,,,
Zenith_RAW-0204-Alta,Zenith_RAW-0204-Alta,{{Alta}}.,,{{Alta}}.,{{Alta}}.,{{Alta}}.,{{Alta}}.,{{Alta}}.,{{Alta}}.,,{{アルタ}}だ。,{{Alta}}.,{{Alta}}。,{{Alta}}。,,,,,
Zenith_RAW-0205-Zenith,Zenith_RAW-0205-Zenith,{{Alta}} человек! Нам радостно ощущать твоё существо! Твоё существование! \n <Zenith>Твоё присутствие!</>,,{{Alta}} l'être humain ! Nous nous réjouissons d'avoir expérimenté ton être ! Ton existence ! \n <Zenith>Ta présence !</>,{{Alta}} l'essere umano! È nostra gioia sperimentare il tuo essere! La tua esistenza! \n <Zenith>La tua presenza!</>,"{{Alta}}, die Menschin! Es ist unsere Freude, dein Sein zu erleben! Deine Existenz! \n <Zenith>Dein Vorhandensein!</>",¡{{Alta}} la humana! ¡Es nuestra alegría experimentar tu ser! ¡Tu existencia! \n <Zenith>¡Tu presencia!</>,¡{{Alta}} la humana! ¡Es nuestra alegría experimentar tu ser! ¡Tu existencia! \n <Zenith>¡Tu presencia!</>,{{Alta}} 인간 {{Alta}}! 너라는 존재를 경험하게 되어 기쁘다! 너라는 존재를! \n <Zenith>너의 존재감을!</>,,人間{{アルタ}}！ アナタという人を体験するのは喜びデス。その存在を！ \n <Zenith>ソノモノ！</>,"{{Alta}}, a humana! É uma alegria para nós vivenciarmos o seu ser! A sua existência! \n <Zenith>A sua presença!</>",人类{{Alta}}！很高兴认识你！与你结交是我等的荣幸！ \n <Zenith>幸会！</>,{{Alta}} 人類！有你在是我們的福氣！你的存在！\n<Zenith>你的出現！</>,,,,,
Zenith_RAW-0206-Zenith,Zenith_RAW-0206-Zenith,"Ты должна рассказать нам свой путь, пожалуйста. Опиши себя! Мы очень этого желаем! \n <Zenith>Твою историю!</>",,"Tu dois nous raconter ton voyage, s'il te plaît. Décris-toi ! Nous le souhaitons vivement ! \n <Zenith>Ton histoire !</>","Devi raccontarci il tuo percorso di vita, per favore. Descriviti! Lo desideriamo tantissimo! \n <Zenith>La tua storia!</>","Du musst uns deine Reise erzählen, bitte. Beschreibe dich! Wir wünschen es uns sehr! \n <Zenith>Deine Geschichte!</>","Debes contarnos tu viaje, por favor. ¡Descríbete! ¡Lo deseamos mucho! \n <Zenith>¡Tu historia!</>","Debes contarnos tu viaje, por favor. ¡Descríbete! ¡Es nuestro mayor deseo! \n <Zenith>¡Tu historia!</>",네 이야기를 들려주렴. 널 소개해주렴! 꼭 듣고 싶구나! \n <Zenith>네 사연을!</>,,アナタの旅の話を聞かせてクダサイ。アナタがどんな人ナノカ！ とても知りタイ！ \n <Zenith>モノガタリ！</>,"Você precisa nos contar sobre a sua jornada, por favor. Descreva-se! Temos um grande desejo por isso! \n <Zenith>Pela sua história!</>",请务必为我等讲述你的旅途。请谈谈你自己！我等万分期待！ \n <Zenith>你的故事！</>,請與我們分享你的經歷。說明你自己！我們非常想聽！\n<Zenith>你的故事！</>,,,,,
Zenith_RAW-0207-Alta,Zenith_RAW-0207-Alta,Эм...,,Hum…,Um...,Ähm …,Mmm...,Mmm...,아...,,それは…,Ahm...,呃……,呃……,,,,,
Zenith_RAW-0208-Choice,Zenith_RAW-0208-Choice,Я боец. Лучший в мире.,,Je suis une combattante. La meilleure du monde.,Sono una combattente. La migliore del mondo.,Ich bin eine Kämpferin. Die beste der Welt.,Soy guerrera. La mejor del mundo.,Soy guerrera. La mejor del mundo.,난 전사예요. 세계 최강이죠.,,私は戦士だ。世界で一番のね。,Eu sou uma lutadora. A melhor do mundo.,我是一名斗士。世上最好的斗士。,我是戰士。世上最厲害的戰士。,,,,,
Zenith_RAW-0209-Choice,Zenith_RAW-0209-Choice,"Я пришла сюда, потому что мне нужна помощь.",,Je suis venue ici parce que j'avais besoin d'aide.,Sono venuta qui perché avevo bisogno di aiuto.,"Ich kam hierher, weil ich Hilfe brauchte.",Vine aquí porque necesitaba ayuda.,Vine aquí porque necesitaba ayuda.,도움이 필요해서 이곳에 왔어요.,,助けが必要だったからここへ来た。,Eu vim até aqui por que precisava de ajuda.,我来此处是为了寻求帮助。,我需要幫助，所以才來到這裡。,,,,,
Zenith_RAW-0210-Zenith,Zenith_RAW-0210-Zenith,"Ах, бой! Мы сами испытали бой. \n <Zenith>Давным-давно.</>",From [0208-Choice],"Ah, le combat ! Nous avons nous-mêmes expérimenté le combat. \n <Zenith>Il y a longtemps.</>","Ah, combattimento! Abbiamo fatto esperienza del combattimento noi stesse. \n <Zenith>Molto tempo fa.</>","Ah, der Kampf! Wir haben den Kampf selbst kennengelernt. \n <Zenith>Vor langer Zeit.</>","¡Ah, combate! Nosotras mismas hemos experimentado el combate. \n <Zenith>Hace mucho tiempo.</>","¡Ah, combate! Nosotras mismas hemos experimentado el combate. \n <Zenith>Hace mucho tiempo.</>","아, 전투! 우리도 전투를 경험했지. \n <Zenith>오래전에.</>",,ああ、戦いデスカ！ ワタシタチも戦いを体験シマシタ。 \n <Zenith>トオイムカシ。</>,"Ah, combate! Nós já vivenciamos o combate. \n <Zenith>Há muito tempo.</>",啊，战斗！我等同样也体验过战斗。 \n <Zenith>许久以前。</>,啊，戰鬥！我們也經歷過戰鬥。\n<Zenith>很久以前。</>,,,,,
Zenith_RAW-0211-Zenith,Zenith_RAW-0211-Zenith,Как ты предпочитаешь сражаться? Каков твой метод? \n <Zenith>Твоё оружие?</>,,Comment préfères-tu mener combat ? Quelle est ta méthode ? \n <Zenith>Tes armes ?</>,Come preferisci combattere? Qual è il tuo metodo? \n <Zenith>Le tue armi?</>,Welchen Kampf bevorzugst du? Was ist deine Methode? \n <Zenith>Deine Waffen?</>,¿Cómo prefieres pelear? ¿Cuál es tu método? \n <Zenith>¿Tus armas?</>,¿Cómo prefieres pelear? ¿Cuál es tu método? \n <Zenith>¿Tus armas?</>,어떤 전투를 선호하니? 어떤 방식으로 싸우지? \n <Zenith>너의 무기는?</>,,なぜ戦いを好むノデスカ？ アナタの戦い方は？ \n <Zenith>ブキ？</>,Como você prefere batalhar? Qual é o seu método? \n <Zenith>Suas armas?</>,你喜欢如何战斗？你会采取何种手段？ \n <Zenith>你使用何种武器？</>,你偏好哪種戰鬥方式？你的方法是？\n<Zenith>你的武器？</>,,,,,
