key,source,Translation
Chinese_Simplified,希望那些可敬的商界人士。能够得偿所愿！ \n <Zenith>得偿所愿！！</>,
Chinese_Traditional,希望做生意的人們。最終能獲得滿足！\n<Zenith>人們！！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0179-Choice,
English_US,Я сделаю всё возможное.,
Description,,
French,Je ferai de mon mieux.,
Italian,Farò del mio meglio.,
German,Ich tu‘ mein Bestes.,
Spanish_Spain,Haré lo que pueda.,
Spanish_LATAM,Haré lo que pueda.,
Korean,최선을 다해볼게요.,
Russian,I'll do my best.,
Japanese,頑張ってみるよ。,
Portuguese_Brazil,Farei o melhor possível.,
Chinese_Simplified,我会尽力而为。,
Chinese_Traditional,我會盡力的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0180-Choice,
English_US,"Всё равно не понимаю, почему они тебе нравятся.",
Description,,
French,Je ne comprends toujours pas pourquoi tu les aimes bien.,
Italian,Ancora non capisco perché ti piacciono.,
German,"Ich verstehe nicht, was euch an ihnen gefällt.",
Spanish_Spain,Todavía no entiendo por qué te gustan.,
Spanish_LATAM,Todavía no entiendo por qué te agradan.,
Korean,그 사람들이 왜 좋은지 아직도 이해가 안 가요.,
Russian,Still don't understand why you like them.,
Japanese,なんであいつらが好きなのか、やっぱりわからない。,
Portuguese_Brazil,Ainda não entendo por que você gosta deles.,
Chinese_Simplified,我还是不明白为什么你那么喜欢他们。,
Chinese_Traditional,還是不懂你們為什麼喜歡他們。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0181-Zenith,
English_US,Правда? Для нас. Это ослепительно очевидно! \n <Zenith>Явно!</>,
Description,From [0180-Choice],
French,Vraiment ? Pour nous. C'est le plus manifestement évident ! \n <Zenith>Manifeste !</>,
Italian,Veramente? Per noi. È assolutamente ovvio! \n <Zenith>Ovvio!</>,
German,Wirklich? Für uns. Ist es nicht zu übersehen! \n <Zenith>Augenscheinlich!</>,
Spanish_Spain,¿De verdad? Para nosotras. ¡Es de lo más obvio! \n <Zenith>¡Aparente!</>,
Spanish_LATAM,¿De verdad? ¡Para nosotras! ¡Es de lo más obvio! \n <Zenith>¡Evidente!</>,
Korean,정말이니? 우리에겐. 너무도 당연한 일인데! \n <Zenith>누가 봐도!</>,
Russian,Truly? To us. It is most blindingly obvious! \n <Zenith>Apparent!</>,
Japanese,本当デスカ？ どう見ても明らかデショウ！ \n <Zenith>スグワカル！</>,
Portuguese_Brazil,Mesmo? Para nós. É incrivelmente óbvio! \n <Zenith>Aparente!</>,
Chinese_Simplified,真的？对我等而言。理由不言自明！ \n <Zenith>不言自明！</>,
Chinese_Traditional,真的？對我們來說。真是再直觀不過！\n<Zenith>明顯！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0182-Zenith,
English_US,Они индивидуально различны. Но говорят. Одним голосом.,
Description,,
French,Ils sont individuellement différents. Ils parlent pourtant d'une. Seule voix.,
Italian,"Sono individualmente diversi. Eppure, parlano con. Una sola voce.",
German,Sie sind verschieden. Aber sie sprechen mit. Einer Stimme.,
Spanish_Spain,Son individualmente diferentes. Pero hablan con. Una voz.,
Spanish_LATAM,Cada uno es diferente del otro. Pero hablan con. Una voz.,
Korean,그들은 각각 다르지만. 그들의 목소리는. 하나야.,
Russian,They are individually different. Yet they speak with. One voice.,
Japanese,彼らは別々の個人デス。でも話をすると、言うコトは同じ。,
Portuguese_Brazil,"Eles são individualmente diferentes. Ainda assim, falam com. Uma só voz.",
Chinese_Simplified,他们每人都是不同的个体。但他们说起话来。异口同声。,
Chinese_Traditional,他們每個人都不同。然而他們卻。眾口同聲。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0183-Zenith,
English_US,"Они коллективная сущность, как мы? Или они. Отдельные сознания? \n <Zenith>Коллектив?</>",
Description,,
French,"Sont-ils une entité collective, comme nous ? Ou bien sont-ils. Des consciences séparées ? \n <Zenith>Collective ?</>",
Italian,Sono un'entità collettiva come noi? Oppure sono. Delle coscienze separate? \n <Zenith>Collettiva?</>,
German,"Sind sie ein Sammelwesen, wie wir? Oder haben sie. Getrennten Bewusstheiten? \n <Zenith>Gesammelt?</>",
Spanish_Spain,"¿Son un ente colectivo, como nosotras? ¿O son? ¿Conciencias separadas? \n <Zenith>¿Colectivo?</>",
Spanish_LATAM,"¿Son un ente colectivo, como nosotras? ¿O son? ¿Conciencias separadas? \n <Zenith>¿Colectivo?</>",
Korean,우리 같은 집합적 실체일까? 아니면. 별개의 의식들일까? \n <Zenith>집합?</>,
Russian,"Are they a collective entity, like us? Or are they. Separate consciousnesses? \n <Zenith>Collective?</>",
Japanese,彼らはワタシタチのように、集合体なのデスカ？ それとも、別々の意識を持ってイル？ \n <Zenith>シュウゴウタイ？</>,
Portuguese_Brazil,"Eles são uma entidade coletiva, como nós? Ou são. Consciências separadas? \n <Zenith>Coletiva?</>",
Chinese_Simplified,他们是和我等般一体同心的存在？还是。各自拥有独立的意识？ \n <Zenith>一体同心？</>,
Chinese_Traditional,他們跟我們一樣是集合性實體嗎？還是說他們。具備獨立意識？\n<Zenith>集合性？</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0184-Zenith,
English_US,"Это вопрос, которым мы. Заинтригованы. Восхищены. \n <Zenith>Да.</>",
Description,,
French,C'est la question qui. Nous intrigue. Délicieusement. \n <Zenith>Oui.</>,
Italian,È la domanda che. Ci incuriosisce. Ci delizia. \n <Zenith>Sì.</>,
German,"Das ist die Frage, die. Wir faszinierend finden. Wonnig. \n <Zenith>Ja.</>",
Spanish_Spain,Es la cuestión. Que nos intriga. Que nos deleita. \n <Zenith>Sí.</>,
Spanish_LATAM,Es la cuestión. Que nos intriga. Que nos deleita. \n <Zenith>Sí.</>,
Korean,이런 질문은 우리의. 호기심을 자극하고. 즐겁게 만든단다. \n <Zenith>맞아.</>,
Russian,It is the question that we are. Intrigued by. Delighted by. \n <Zenith>Yes.</>,
Japanese,その疑問に興味をそそられマス。考えると楽しイ。 \n <Zenith>ソノトオリ。</>,
Portuguese_Brazil,É a pergunta que nos. Intriga. Maravilha. \n <Zenith>Sim.</>,
Chinese_Simplified,我等被这个问题深深吸引。并乐在其中。感觉妙不可言。 \n <Zenith>然也。</>,
Chinese_Traditional,這就是我們。好奇的問題。樂於探索的問題。\n<Zenith>對。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0185-Zenith,
English_US,Быть восхищённым это. Величайшая из радостей!! \n <Zenith>Величайшая!</>,
Description,,
French,Le délicieux c'est. La plus grande des joies !! \n <Zenith>La plus grande !</>,
Italian,Essere deliziate è. La più grande delle gioie! \n <Zenith>La più grande!</>,
German,"Wonne zu finden, ist. Die größte Freude! \n <Zenith>Die größte!</>",
Spanish_Spain,Deleitarse es. ¡La mayor de las alegrías! \n <Zenith>¡La mayor!</>,
Spanish_LATAM,¡Deleitarse es! ¡La mayor de las alegrías! \n <Zenith>¡La mayor!</>,
Korean,이런 즐거움은. 가장 큰 기쁨이야!! \n <Zenith>가장 큰 기쁨!</>,
Russian,To be delighted is. The greatest of joys!! \n <Zenith>The greatest!</>,
Japanese,楽しイと感じるのは、最大の喜びデス！ \n <Zenith>サイッコウ！</>,
Portuguese_Brazil,Maravilhar-se é. A maior das alegrias!! \n <Zenith>A maior!</>,
Chinese_Simplified,在所有的乐趣中。此等乐趣最为妙不可言！！ \n <Zenith>妙不可言！</>,
Chinese_Traditional,萌發的喜悅。正是無上的幸福！！\n<Zenith>無上！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0186-Alta,
English_US,"Ладно, что ж, я постараюсь приготовить им приличный кофе.",
Description,,
French,"OK, bien. Je vais essayer de leur faire un café correct.",
Italian,"Va bene, proverò a preparargli un caffè decente.",
German,"Na gut, ich werde versuchen, ihnen anständigen Kaffee zu machen.",
Spanish_Spain,"Vale, está bien, intentaré prepararles un café decente.",
Spanish_LATAM,"Bien, entonces voy a tratar de prepararles un café decente.",
Korean,"알았어요, 그러면 제대로 된 커피를 만들어볼게요.",
Russian,"Okay, well, I'll try to make them a decent coffee.",
Japanese,わかったよ。まともなコーヒーを作れるように頑張ってみる。,
Portuguese_Brazil,"Certo, bem, vou tentar fazer um café decente pra eles.",
Chinese_Simplified,行行行，我会尝试给他们好好制作咖啡的。,
Chinese_Traditional,好，那，我會試著幫他們泡出美味咖啡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0187-Zenith,
English_US,0,
Description,"Do not translate the lines here that all say ""0""",
French,0,
Italian,0,
German,0,
Spanish_Spain,0,
Spanish_LATAM,0,
Korean,0,
Russian,0,
Japanese,0,
Portuguese_Brazil,0,
Chinese_Simplified,0,
Chinese_Traditional,0,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0188-Zenith,
English_US,0,
Description,,
French,0,
Italian,0,
German,0,
Spanish_Spain,0,
Spanish_LATAM,0,
Korean,0,
Russian,0,
Japanese,0,
Portuguese_Brazil,0,
Chinese_Simplified,0,
Chinese_Traditional,0,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0189-Zenith,
English_US,0,
Description,,
French,0,
Italian,0,
German,0,
Spanish_Spain,0,
Spanish_LATAM,0,
Korean,0,
Russian,0,
Japanese,0,
Portuguese_Brazil,0,
Chinese_Simplified,0,
Chinese_Traditional,0,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0190-Zenith,
English_US,0,
Description,,
French,0,
Italian,0,
German,0,
Spanish_Spain,0,
Spanish_LATAM,0,
Korean,0,
Russian,0,
Japanese,0,
Portuguese_Brazil,0,
Chinese_Simplified,0,
Chinese_Traditional,0,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0191-Zenith,
English_US,0,
Description,,
French,0,
Italian,0,
German,0,
Spanish_Spain,0,
Spanish_LATAM,0,
Korean,0,
Russian,0,
Japanese,0,
Portuguese_Brazil,0,
Chinese_Simplified,0,
Chinese_Traditional,0,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0192-Zenith,
English_US,0,
Description,,
French,0,
Italian,0,
German,0,
Spanish_Spain,0,
Spanish_LATAM,0,
Korean,0,
Russian,0,
Japanese,0,
Portuguese_Brazil,0,
Chinese_Simplified,0,
Chinese_Traditional,0,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0193-Zenith,
English_US,0,
Description,,
French,0,
Italian,0,
German,0,
Spanish_Spain,0,
Spanish_LATAM,0,
Korean,0,
Russian,0,
Japanese,0,
Portuguese_Brazil,0,
Chinese_Simplified,0,
Chinese_Traditional,0,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0194-Zenith,
English_US,0,
Description,,
French,0,
Italian,0,
German,0,
Spanish_Spain,0,
Spanish_LATAM,0,
Korean,0,
Russian,0,
Japanese,0,
Portuguese_Brazil,0,
Chinese_Simplified,0,
Chinese_Traditional,0,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0195-Zenith,
English_US,0,
Description,,
French,0,
Italian,0,
German,0,
Spanish_Spain,0,
Spanish_LATAM,0,
Korean,0,
Russian,0,
Japanese,0,
Portuguese_Brazil,0,
Chinese_Simplified,0,
Chinese_Traditional,0,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0196-Zenith,
English_US,0,
Description,,
French,0,
Italian,0,
German,0,
Spanish_Spain,0,
Spanish_LATAM,0,
Korean,0,
Russian,0,
Japanese,0,
Portuguese_Brazil,0,
Chinese_Simplified,0,
Chinese_Traditional,0,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0197-Zenith,
English_US,0,
Description,,
French,0,
Italian,0,
German,0,
Spanish_Spain,0,
Spanish_LATAM,0,
Korean,0,
Russian,0,
Japanese,0,
Portuguese_Brazil,0,
Chinese_Simplified,0,
Chinese_Traditional,0,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0198-Zenith,
English_US,0,
Description,,
French,0,
Italian,0,
German,0,
Spanish_Spain,0,
Spanish_LATAM,0,
Korean,0,
Russian,0,
Japanese,0,
Portuguese_Brazil,0,
Chinese_Simplified,0,
Chinese_Traditional,0,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0199-Zenith,
English_US,Ты представила кофе. Деловым Людям! Это было успешно? \n <Zenith>Кофе.</>,
Description,,
French,Tu as servi du café. Aux hommes des affaires ! Tu as eu du succès ? \n <Zenith>Café.</>,
Italian,Hai presentato il caffè. Agli uomini degli affari! Hai avuto successo? \n <Zenith>Caffè.</>,
German,Du hast den Männern. Des Geschäfts Kaffee serviert! War es erfolgreich? \n <Zenith>Kaffee.</>,
Spanish_Spain,Has presentado café. ¡A los hombres de negocios! ¿Tuvo éxito? \n <Zenith>Café.</>,
Spanish_LATAM,¡Has presentado café! ¡A los hombres de negocios! ¿Tuvo éxito? \n <Zenith>Café.</>,
Korean,회사원들에게. 커피를 갖다줬구나! 반응은 좋았니? \n <Zenith>커피를 마시고.</>,
Russian,You have presented coffee. To the Men of Business! Was it successful? \n <Zenith>Coffee.</>,
Japanese,コーヒーを出したんデスネ。カイシャの方々に！ うまくいきマシタカ？ \n <Zenith>コーヒー。</>,
Portuguese_Brazil,Você presenteou um café. Aos Homens de Negócios! Foi bem-sucedido? \n <Zenith>Café.</>,
Chinese_Simplified,你已经用咖啡。招待了那群商界人士！成果如何？ \n <Zenith>咖啡。</>,
Chinese_Traditional,你已製作咖啡。給做生意的人喝！你成功了嗎？\n<Zenith>咖啡。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0200-Alta,
English_US,"Да, кажется, ему понравилось. Трудно сказать наверняка.",
Description,,
French,"Ouais, je crois qu'il a aimé. Difficile à dire.",
Italian,"Sì, sembrava che gli piacesse, immagino. Difficile saperlo di sicuro.",
German,"Ja, er hat ihm geschmeckt, glaube ich. Schwer zu sagen.",
Spanish_Spain,"Sí, supongo que parecía que le gustó. Es difícil saberlo realmente.",
Spanish_LATAM,"Sí, me parece que le gustó. Es difícil saberlo, la verdad.",
Korean,"네, 뭐 좋아하는 것 같았어요. 정확히 알긴 어렵지만.",
Russian,"Yeah, he seemed to like it, I guess. Hard to really know.",
Japanese,ああ、たぶん喜んでたよ。本音はわからないけど。,
Portuguese_Brazil,"Sim, ele parecia gostar, eu acho. É difícil saber.",
Chinese_Simplified,还不错，我猜他挺满意的。谁说得准呢。,
Chinese_Traditional,他好像滿喜歡，所以應該成功了吧。很難確定。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0201-Zenith,
English_US,"БЕЗОГОВОРОЧНЫЙ, ОГЛУШИТЕЛЬНЫЙ УСПЕХ!! \n <Zenith>ПОБЕДА!</>",
Description,,
French,"UN SUCCÈS INCONDITIONNEL, RETENTISSANT !! \n <Zenith>VICTOIRE !</>",
Italian,UN SUCCESSO INCONDIZIONATO E CLAMOROSO! \n <Zenith>VITTORIA!</>,
German,"EIN UNEINGESCHRÄNKTER, DURCHSCHLAGENDER ERFOLG! \n <Zenith>Sieg!</>",
Spanish_Spain,¡¡¡Un éxito incondicional y rotundo!!! \n <Zenith>¡¡¡Victoria!!!</>,
Spanish_LATAM,¡UN ÉXITO INCONDICIONAL Y ROTUNDO! \n <Zenith>¡VICTORIA!</>,
Korean,완벽히 성공했구나!! \n <Zenith>승리!</>,
Russian,"AN UNQUALIFIED, RESOUNDING SUCCESS!! \n <Zenith>VICTORY!</>",
Japanese,全面的かつ完全なる成功デスネ！ \n <Zenith>ビクトリー！</>,
Portuguese_Brazil,UM SUCESSO NÃO QUALIFICADO RETUMBANTE!! \n <Zenith>VITÓRIA!</>,
Chinese_Simplified,这无疑是巨大的成功！！ \n <Zenith>辉煌胜利！</>,
Chinese_Traditional,無與倫比的巨大成功！！\n<Zenith>勝利！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0202-Zenith,
English_US,Мы очень благодарны за твою помощь. В создании кофе. Ты имеешь нашу благодарность.,
