Japanese,森へ行って、とびきり最高の騎士になるときが来た！,
Portuguese_Brazil,Chegou a hora de eu partir e ser o melhor cavaleiro que eu posso ser!,
Chinese_Simplified,是时候出发，成为最好的骑士了！,
Chinese_Traditional,我應該要出外闖蕩，並成為最優秀的騎士！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0243-Gerald,
English_US,Как всегда говорят рыцари: ЯРРРРРРРРР!,
Description,"""Yarrr"" is actually a thing pirates say, Gerald is getting pirates confused with knights",
French,Et comme le disent les chevaliers : YARRRRRRRRR !,
Italian,Come dicono sempre i cavalieri: OLÈ!,
German,Wie es unter Rittern heißt! YARRRRRRRRR!,
Spanish_Spain,Como siempre dicen los caballeros: ¡ARRRRRRRRRR!,
Spanish_LATAM,Como dicen los caballeros: ¡ARRRRRRRRRR!,
Korean,"그럼, 기사의 외침과 함께 물러가죠. 어기어차, 어기어차!",
Russian,As knights are always saying: YARRRRRRRRR!,
Japanese,では、騎士のかけ声を。オラアーーー！,
Portuguese_Brazil,Como cavaleiros sempre dizem: IARRRRRRRRR!,
Chinese_Simplified,正如骑士们常说的：呀呀呀呀呀！,
Chinese_Traditional,正如騎士向來所說：嚇啊啊啊啊！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0244-Choice,
English_US,"Прощай, {{Gerald}}.",
Description,,
French,"Au revoir, {{Gerald}}.",
Italian,Arrivederci {{Gerald}}.,
German,"Leb wohl, {{Gerald}}.",
Spanish_Spain,"Adiós, {{Gerald}}.",
Spanish_LATAM,"Adiós, {{Gerald}}.",
Korean,"잘 가요, {{Gerald}} 씨.",
Russian,Goodbye {{Gerald}}.,
Japanese,さよなら、{{ジェラルド}}。,
Portuguese_Brazil,"Tchau, {{Gerald}}.",
Chinese_Simplified,再见，{{Gerald}}。,
Chinese_Traditional,{{Gerald}}，再見。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0245-Choice,
English_US,"Удачи, {{Gerald}}.",
Description,,
French,"Bonne chance, {{Gerald}}.",
Italian,Buona fortuna {{Gerald}}.,
German,"Viel Glück, {{Gerald}}.",
Spanish_Spain,"Buena suerte, {{Gerald}}.",
Spanish_LATAM,"Buena suerte, {{Gerald}}.",
Korean,"행운을 빌어요, {{Gerald}} 씨.",
Russian,Good luck {{Gerald}}.,
Japanese,幸運を、{{ジェラルド}}。,
Portuguese_Brazil,"Boa sorte, {{Gerald}}.",
Chinese_Simplified,祝你好运，{{Gerald}}。,
Chinese_Traditional,{{Gerald}}，祝你好運。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0246-Choice,
English_US,"Не умри, {{Gerald}}.",
Description,,
French,"Reste en vie, {{Gerald}}.",
Italian,Resta in vita {{Gerald}}.,
German,"Stirb nicht, {{Gerald}}.",
Spanish_Spain,"No te mueras, {{Gerald}}.",
Spanish_LATAM,"No te mueras, {{Gerald}}.",
Korean,"죽지 말아요, {{Gerald}} 씨.",
Russian,Don't die {{Gerald}}.,
Japanese,死ぬなよ、{{ジェラルド}}。,
Portuguese_Brazil,"Vê se não morre, {{Gerald}}.",
Chinese_Simplified,别死外面了，{{Gerald}}。,
Chinese_Traditional,{{Gerald}}，別丟了小命。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0247-Gerald,
English_US,"Ахой, приносящий чай! Я вернулся из моих рыцарских приключений!",
Description,,
French,"Ohé, héraut du thé ! Je reviens de mes aventures chevaleresques !",
Italian,"Ehilà, portatrice di tè! Sono tornato dalle mie avventure cavalleresche!",
German,"Ahoi, Bringerin des Tees! Ich bin von meinen ritterlichen Abenteuern zurückgekehrt!",
Spanish_Spain,"¡Ah del barco, portadora de té! ¡He regresado de mis aventuras caballerescas!",
Spanish_LATAM,"¡Arrr, portadora de té! ¡He regresado de mis aventuras caballerescas!",
Korean,"헤이, 차 만드는 아가씨! 기사의 모험을 마치고 돌아왔습니다!",
Russian,"Ahoy, bringer of tea! I have returned from my knightly adventures!",
Japanese,やあ、お茶の給仕さん！ 騎士らしい冒険から戻ってきたよ！,
Portuguese_Brazil,"Saudações, entregadora do chá! Voltei das minhas aventuras cavaleirescas!",
Chinese_Simplified,啊嗬，泡茶匠！我已从骑士冒险中归来！,
Chinese_Traditional,嗨呦，泡茶者！我已結騎士冒險歸來了！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0248-Alta,
English_US,"Эй, {{Gerald}}. Так скоро вернулся?",
Description,,
French,"Salut, {{Gerald}}. Tu reviens déjà ?",
Italian,"Ehi, {{Gerald}}. Già di ritorno?",
German,Hey {{Gerald}}. So schnell zurück?,
Spanish_Spain,"Hola, {{Gerald}}. ¿Cómo has vuelto tan pronto?",
Spanish_LATAM,"Hola, {{Gerald}}. ¿De vuelta tan pronto?",
Korean,"안녕하세요, {{Gerald}} 씨. 빨리도 돌아왔네요?",
Russian,"Hey, {{Gerald}}. Back so soon?",
Japanese,やあ、{{ジェラルド}}。もう戻ったのか？,
Portuguese_Brazil,"Ei, {{Gerald}}. Já voltou?",
Chinese_Simplified,嘿，{{Gerald}}。这么快就回来了？,
Chinese_Traditional,{{Gerald}}，你好。這麼快就結束了？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0249-Gerald,
English_US,"""Скоро""? О чём ты говоришь? Меня здесь не было несколько дней.",
Description,,
French,"""Déjà"" ? De quoi tu parles ? Ça fait des jours que je suis parti.",
Italian,"""Già""? Di cosa stai parlando? Non ci sono da giorni.",
German,„Schnell“? Wovon redest du? Ich bin seit Tagen nicht hier gewesen.,
Spanish_Spain,"¿""Pronto""? ¿Pero qué dices? Llevo días sin venir por aquí.",
Spanish_LATAM,¿«Pronto»? ¿Pero qué dices? Hace días que no venía por aquí.,
Korean,빨리'요? 무슨 소리죠? 며칠을 밖에 있다 왔는데.,
Russian,"""Soon""? What are you talking about? I haven't been here in days.",
Japanese,“もう”？ 何を言ってるんだい？ ここに来るのは数日ぶりだよ。,
Portuguese_Brazil,"""Já""? Do que você está falando? Faz dias que eu não venho até aqui.",
Chinese_Simplified,“这么快”？你在说什么？我好几天没来了。,
Chinese_Traditional,「這麼快」？你是什麼意思？我好幾天沒來哩。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0250-Alta,
English_US,Что? Но... ты был здесь всего несколько минут назад.,
Description,,
French,Quoi ? Mais… tu étais encore là il n'y a pas deux minutes.,
Italian,Che cosa? Ma... eri qui solo pochi minuti fa.,
German,Was? Aber …du warst erst vor ein paar Minuten hier.,
Spanish_Spain,¿Qué? Pero... si has estado aquí hace unos minutos.,
Spanish_LATAM,¿Qué? Pero... hace apenas unos minutos que te fuiste.,
Korean,네? 아니... 조금 전에도 여기 있었잖아요.,
Russian,What? But...you were here just a few minutes ago.,
Japanese,え？ でも…ついさっきまで、ここにいたじゃないか。,
Portuguese_Brazil,Quê? Mas... você estava aqui minutos atrás.,
Chinese_Simplified,什么？可……几分钟前你还在这儿。,
Chinese_Traditional,什麼？但……你幾分鐘前還在這裡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0251-Gerald,
English_US,"Был? Нет, я точно помню, как устанавливал лагерь три раза...",
Description,,
French,"Ah oui ? Non, je me souviens très bien avoir monté le camp trois fois…",
Italian,Davvero? Eppure sono sicuro di essere stato via almeno per tre notti.,
German,"War ich das? Nein, ich erinnere mich definitiv, drei Mal mein Lager aufgeschlagen zu haben …",
Spanish_Spain,"¿Ah, sí? No, de verdad, recuerdo haber montado el campamento tres veces...",
Spanish_LATAM,¿Sí? No puede ser. Recuerdo haber montado el campamento tres veces...,
Korean,"방금 전이요? 아니에요, 텐트를 세 번이나 친 기억이 생생한데요...",
Russian,"Was I? No, I definitely remember setting up camp three times...",
Japanese,僕が？ いやいや、確かに3回は野営したはずだけど…,
Portuguese_Brazil,"Estava? Não, eu definitivamente lembro de montar acampamento três vezes...",
Chinese_Simplified,是吗？不可能，我清楚地记得我扎过三次营……,
Chinese_Traditional,是嗎？不對，我記得很清楚，在此處紮營三次……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0252-Gerald,
English_US,"Фактически, взгляни на это! Это приключение, в которое я попал!",
Description,,
French,"En fait, regarde-moi ça ! C'est l'aventure dont je reviens !",
Italian,"Infatti, dai un'occhiata a questo! È un ricordo della mia ultima avventura!",
German,"Guck dir das hier mal an! Das ist das Abenteuer, in das ich geraten bin!",
Spanish_Spain,"De hecho, ¡mira esto! ¡Es la aventura en la que he estado!",
Spanish_LATAM,"De hecho, ¡mira esto! ¡Es la aventura en la que me zambullí!",
Korean,보여줄 게 있어요! 모험하다가 얻은 거예요!,
Russian,"In fact, take a look at this! It's the adventure I got into!",
Japanese,ほら、これを見てくれ！ こんな冒険をしてきたんだ！,
Portuguese_Brazil,"Na verdade, olha isso! É a aventura em que embarquei!",
Chinese_Simplified,事实上，你看看这个！这就是我的冒险之旅！,
Chinese_Traditional,事實上，你看看！這是我經歷的冒險！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0253-Alta,
English_US,...да?,
Description,,
French,… ah oui ?,
Italian,… ah sì?,
German,…Ja?,
Spanish_Spain,¿Sí...?,
Spanish_LATAM,A ver...,
Korean,...네?,
Russian,...yes?,
Japanese,…はい？,
Portuguese_Brazil,Sim?,
Chinese_Simplified,……啊？,
Chinese_Traditional,……所以呢？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0254-Gerald,
English_US,Вот это!,
Description,,
French,C'est ça !,
Italian,È questo!,
German,"Na, das hier!",
Spanish_Spain,¡Es esta!,
Spanish_LATAM,¡Contempla!,
Korean,이것 보세요!,
Russian,It's this!,
Japanese,これだよ！,
Portuguese_Brazil,É isso!,
Chinese_Simplified,就是它！,
Chinese_Traditional,這個！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0255-Alta,
English_US,"Это... знак ""Стоп""?",
Description,"""stop sign"" as in, a street sign to tell cars to stop",
French,C'est… un panneau stop ?,
Italian,È… un segnale di stop?,
German,Das …ist ein Stopschild?,
Spanish_Spain,¿Una... señal de STOP?,
Spanish_LATAM,¿Una... señal de PARE?,
Korean,그건... 정지 표지판인데요?,
Russian,It's... a stop sign?,
Japanese,それは…「止まれ」の標識？,
Portuguese_Brazil,É... uma placa de pare?,
Chinese_Simplified,这……不就是块停车牌吗？,
Chinese_Traditional,這是個……停止標誌？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0256-Gerald,
English_US,"Да! Знак ""Стоп""!",
Description,,
French,Oui ! Un panneau stop !,
Italian,Sì! Un segnale di stop!,
German,Ja! Ein Stopschild!,
Spanish_Spain,¡Sí! ¡Una señal de STOP!,
Spanish_LATAM,¡Sí! ¡Una señal de PARE!,
Korean,맞아요! 정지 표지판!,
Russian,Yes! A stop sign!,
Japanese,そう！ 「止まれ」の標識だ！,
Portuguese_Brazil,Sim! Uma placa de pare!,
Chinese_Simplified,是的！一块停车牌！,
Chinese_Traditional,沒錯！停止標誌！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0257-Choice,
English_US,Ты... ты украл его?,
Description,,
French,Tu l'as… tu l'as volé ?,
Italian,L'hai... l'hai rubato?,
German,Hast du …hast du das geklaut?,
Spanish_Spain,¿La has... la has robado?,
Spanish_LATAM,¿La... robaste?,
Korean,그거... 훔친 거예요?,
Russian,Did you... did you steal it?,
Japanese,あんた…それ、盗んだのか？,
Portuguese_Brazil,Você... roubou ela?,
Chinese_Simplified,这……是你偷的？,
Chinese_Traditional,你……把它偷了嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0258-Choice,
English_US,"Это ИМЕННО то, что нашёл бы настоящий рыцарь.",
Description,,
French,C'est EXACTEMENT le genre de choses que trouverait un vrai chevalier.,
Italian,Questo è ESATTAMENTE il genere di cose che un vero cavaliere trova in giro.,
German,"Das ist GENAU die Sorte Ding, die ein richtiger Ritter finden würde.",
Spanish_Spain,Eso es exactamente el tipo de cosas que encontraría un caballero de verdad.,
Spanish_LATAM,Esto mismo es lo que un caballero de verdad encontraría.,
Korean,진짜 기사가 발견할 만한 물건이군요.,
Russian,This is EXACTLY the sort of thing a real knight would find.,
Japanese,本物の騎士が見つけるモノといえば、まさにそれだな。,
Portuguese_Brazil,Esse é EXATAMENTE o tipo de coisa que um cavaleiro de verdade encontraria.,
Chinese_Simplified,这可真是正牌骑士会找到的东西啊。,
Chinese_Traditional,這正是真正的騎士會找到的東西。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0259-Gerald,
English_US,Я так не думаю. Я просто... НАШЁЛ его!,
Description,From [0257-Choice],
French,Je ne crois pas. Je l'ai simplement… trouvé !,
Italian,Non credo proprio. L'ho semplicemente... TROVATO!,
German,Das glaub ich nicht. Ich habe es einfach … GEFUNDEN!,
Spanish_Spain,No creo. Yo… ¡me la he encontrado!,
Spanish_LATAM,No creo. ¡Te digo... que la ENCONTRÉ!,
Korean,아니에요. 이건 내가... 발견한 거예요!,
Russian,I don't think so. I just... FOUND it!,
Japanese,盗んじゃいない。ただ…拾ったんだ！,
Portuguese_Brazil,Acho que não. Eu só... ACHEI ela!,
Chinese_Simplified,我不这么认为。我只是……找到了它！,
Chinese_Traditional,我不覺得。我……找到的！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0260-Alta,
English_US,"Тонкая грань между находкой и кражей, {{Gerald}}.",
Description,"""fine line between"" means ""there's not much difference between""",
French,"La frontière est mince entre trouver et voler, {{Gerald}}.",
Italian,"La differenza tra trovare e rubare è sottile, {{Gerald}}.",
German,"Ein schmaler Grat zwischen Finden und Stehlen, {{Gerald}}.",
Spanish_Spain,"No hay mucha diferencia entre encontrar y robar, {{Gerald}}.",
Spanish_LATAM,"No hay mucha diferencia entre encontrar y robar, {{Gerald}}.",
Korean,"발견과 절도는 한 끗 차이에요, {{Gerald}} 씨.",
Russian,"Fine line between finding and stealing, {{Gerald}}.",
Japanese,“拾う”と“盗む”は紙一重だよな、{{ジェラルド}},
Portuguese_Brazil,"A linha é tênue entre achar e roubar, {{Gerald}}.",
Chinese_Simplified,{{Gerald}}，找到和偷窃之间的区别很微妙啊。,
Chinese_Traditional,{{Gerald}}，「找到」跟「偷走」之間還是有差別的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
